5000 64975
2918 4786 5
2919 2920 -5
2919 2996 7
2919 3005 -7
2919 3227 1
2919 3411 -4
2919 3442 -5
2919 3594 -10
2919 3959 -1
2919 4156 1
2919 4774 5
2919 4781 9
2920 2921 1
2920 3487 7
2920 3493 -10
2920 3788 3
2920 3906 -5
2920 4028 6
2920 4271 -3
2920 4360 4
2920 4491 -3
2920 4520 8
2920 4958 -9
2921 2922 7
2921 3053 -8
2921 3143 -2
2921 3146 -2
2921 3315 3
2921 3528 4
2921 3550 5
2921 3960 9
2921 4078 -8
2921 4493 -10
2921 4605 -7
2922 2923 -2
2922 3176 -3
2922 3309 1
2922 3419 5
2922 3891 -9
2922 3970 -8
2922 3993 -8
2922 4151 4
2922 4368 -10
2922 4536 3
2922 4650 -4
2923 2924 1
2923 3103 4
2923 3529 9
2923 3780 -1
2923 3909 -3
2923 3946 -1
2923 4023 -3
2923 4039 2
2923 4060 -7
2923 4339 -9
2923 4458 -8
2924 2925 1
2924 2947 1
2924 3120 8
2924 3168 1
2924 3455 -4
2924 3728 -7
2924 3828 10
2924 3943 1
2924 4242 -5
2924 4497 3
2924 4766 6
2925 2926 1
2925 3013 -8
2925 3539 -1
2925 3607 5
2925 3811 9
2925 3940 2
2925 3951 10
2925 4031 -2
2925 4057 10
2925 4170 -6
2925 4294 3
2926 2927 6
2926 3304 -5
2926 3311 4
2926 3488 3
2926 3515 -4
2926 4219 8
2926 4266 -7
2926 4301 -6
2926 4544 8
2926 4554 -3
2926 4574 5
2927 2928 2
2927 3013 7
2927 3166 6
2927 3257 9
2927 3897 8
2927 3982 -4
2927 4160 2
2927 4709 4
2927 4736 1
2927 4810 -7
2927 4872 8
2928 2929 -1
2928 2939 -2
2928 3060 7
2928 3298 7
2928 3611 -3
2928 3758 -5
2928 3980 4
2928 3985 -4
2928 4359 -5
2928 4584 -10
2928 4619 4
2929 2930 7
2929 2962 -7
2929 2965 -6
2929 3004 -2
2929 3190 2
2929 3463 6
2929 3685 -7
2929 4091 1
2929 4199 -5
2929 4578 -6
2929 4671 10
2930 2931 5
2930 2973 -4
2930 3238 -2
2930 3387 -3
2930 3629 -8
2930 3817 7
2930 4098 7
2930 4501 1
2930 4561 -9
2930 4939 -8
2930 4965 -10
2931 2932 -4
2931 2948 -4
2931 3286 2
2931 3488 2
2931 3523 -6
2931 4104 2
2931 4140 -5
2931 4175 1
2931 4353 3
2931 4378 2
2931 4840 5
2932 2933 -7
2932 3068 10
2932 3148 -6
2932 3975 1
2932 4003 7
2932 4211 5
2932 4414 7
2932 4494 -7
2932 4794 2
2932 4829 10
2932 4961 2
2933 2934 -3
2933 3306 -1
2933 3386 8
2933 3447 5
2933 3461 6
2933 3498 -2
2933 3557 -6
2933 3586 -3
2933 3611 6
2933 3645 8
2933 4124 7
2934 2935 5
2934 3872 7
2934 4063 8
2934 4162 -3
2934 4245 8
2934 4303 3
2934 4333 5
2934 4615 -10
2934 4767 -10
2934 4955 6
2934 4981 -9
2935 2936 1
2935 2963 -2
2935 3021 10
2935 3464 8
2935 3563 5
2935 4217 4
2935 4246 -3
2935 4314 7
2935 4462 9
2935 4667 5
2935 4760 5
2936 2937 5
2936 3296 4
2936 3335 2
2936 3472 10
2936 3501 9
2936 3749 -6
2936 3925 -4
2936 4462 -8
2936 4502 4
2936 4550 -7
2936 4634 3
2937 2938 -8
2937 2973 -3
2937 3556 6
2937 3931 10
2937 4031 -1
2937 4285 -4
2937 4425 -4
2937 4479 -7
2937 4500 10
2937 4508 -3
2937 4976 -4
2938 2939 -6
2938 3083 -3
2938 3236 3
2938 3324 2
2938 3586 2
2938 3909 -6
2938 3915 -5
2938 3918 -1
2938 4184 6
2938 4578 -7
2938 4641 1
2939 2940 4
2939 2946 1
2939 3071 3
2939 3305 4
2939 3632 5
2939 3792 8
2939 4147 -7
2939 4356 6
2939 4387 -3
2939 4633 8
2939 4953 9
2940 2941 6
2940 2980 -7
2940 3013 9
2940 3034 5
2940 3291 -5
2940 3487 -1
2940 3868 -8
2940 3947 5
2940 4232 6
2940 4553 -10
2940 4853 3
2941 2942 9
2941 2947 3
2941 3080 -7
2941 3142 -2
2941 3411 -1
2941 3599 7
2941 3629 -10
2941 3961 -9
2941 4434 9
2941 4664 8
2941 4668 -3
2942 2943 5
2942 3965 -6
2942 4180 -5
2942 4188 -7
2942 4359 5
2942 4403 1
2942 4655 10
2942 4892 -8
2942 4896 -7
2942 4914 9
2942 4953 -8
2943 2944 1
2943 3082 -5
2943 3240 -8
2943 3249 -4
2943 3963 -7
2943 4006 -2
2943 4027 2
2943 4181 -8
2943 4367 -2
2943 4423 5
2943 4635 -6
2944 2945 -10
2944 3022 -3
2944 3288 3
2944 3506 -6
2944 3745 6
2944 4090 6
2944 4350 3
2944 4395 -3
2944 4495 -8
2944 4525 4
2944 4565 -4
2945 2946 1
2945 3230 6
2945 3327 4
2945 3801 4
2945 3973 -4
2945 3993 1
2945 4387 5
2945 4513 6
2945 4597 5
2945 4635 3
2945 4727 -10
2946 2947 -5
2946 3055 1
2946 3133 7
2946 3336 4
2946 3356 -6
2946 3372 10
2946 3476 -4
2946 4427 2
2946 4728 -10
2946 4772 6
2946 4982 -3
2947 2948 -7
2947 3175 -1
2947 3304 6
2947 3856 -3
2947 3977 5
2947 4010 -8
2947 4396 -1
2947 4492 1
2947 4502 -1
2947 4755 -2
2947 4988 -9
2948 2949 1
2948 3192 10
2948 3264 -3
2948 3314 -8
2948 3410 4
2948 3479 -8
2948 3929 -10
2948 4361 9
2948 4541 -7
2948 4690 2
2948 4735 9
2949 2950 4
2949 3056 8
2949 3119 8
2949 3148 -6
2949 3345 -10
2949 3461 -1
2949 4298 -2
2949 4302 8
2949 4483 7
2949 4624 6
2949 4978 -8
2950 2951 9
2950 3138 -8
2950 3469 -9
2950 3535 -8
2950 3958 -2
2950 3969 1
2950 4261 8
2950 4601 -1
2950 4866 9
2950 4971 -9
2950 4984 5
2951 2952 -8
2951 3120 8
2951 3130 -5
2951 3538 8
2951 3546 -8
2951 3626 -6
2951 3978 -2
2951 4120 -1
2951 4161 7
2951 4313 -1
2951 4845 1
2952 2953 -6
2952 3314 9
2952 3378 7
2952 3598 -8
2952 3718 -7
2952 3902 -10
2952 4259 -6
2952 4277 9
2952 4424 -2
2952 4680 -3
2952 4702 -6
2953 2954 3
2953 3136 5
2953 3630 -8
2953 3825 -4
2953 3951 -3
2953 4000 5
2953 4448 7
2953 4449 -5
2953 4602 6
2953 4709 9
2953 4942 -9
2954 2955 3
2954 3209 -1
2954 3607 4
2954 3843 2
2954 3864 -4
2954 3898 1
2954 3971 9
2954 4540 3
2954 4595 2
2954 4918 4
2954 4960 5
2955 2956 1
2955 3289 7
2955 3369 1
2955 3474 3
2955 3631 -6
2955 3703 5
2955 3762 6
2955 4363 9
2955 4876 8
2955 4970 -3
2955 4971 -9
2956 2957 9
2956 3417 1
2956 3859 8
2956 3932 6
2956 3935 10
2956 4090 4
2956 4358 6
2956 4618 3
2956 4719 7
2956 4862 -9
2956 4966 1
2957 2958 4
2957 3024 5
2957 3265 -8
2957 3357 6
2957 3358 3
2957 3766 -5
2957 3845 7
2957 4199 -9
2957 4400 5
2957 4405 -9
2957 4987 -7
2958 2959 -7
2958 2979 -4
2958 3009 2
2958 3471 -4
2958 3499 -4
2958 3606 3
2958 3861 9
2958 3954 1
2958 4297 -8
2958 4514 5
2958 4939 -8
2959 2960 3
2959 3586 5
2959 3634 5
2959 3659 4
2959 3666 -4
2959 3807 -10
2959 3830 3
2959 4293 -9
2959 4323 7
2959 4546 1
2959 4602 1
2960 2961 10
2960 3171 10
2960 3439 -10
2960 3606 1
2960 3957 -8
2960 4291 4
2960 4331 -6
2960 4347 -4
2960 4428 -1
2960 4598 -1
2960 4826 -5
2961 2962 -5
2961 2973 -4
2961 3061 -7
2961 3553 -2
2961 3639 10
2961 3928 -4
2961 4356 -5
2961 4439 2
2961 4607 7
2961 4665 -4
2961 4725 7
2962 2963 1
2962 3055 2
2962 3345 1
2962 3442 -2
2962 3487 -9
2962 3727 4
2962 3917 2
2962 4017 2
2962 4045 -2
2962 4192 8
2962 4731 -1
2963 2964 -7
2963 3237 6
2963 3336 6
2963 3990 3
2963 4027 8
2963 4028 7
2963 4323 -5
2963 4396 10
2963 4533 8
2963 4615 4
2963 4722 -7
2964 2965 5
2964 3090 3
2964 3409 1
2964 3414 9
2964 3436 -8
2964 3530 -6
2964 3637 -5
2964 4112 -10
2964 4117 10
2964 4518 -6
2964 4626 -8
2965 2966 9
2965 3184 6
2965 3833 -2
2965 4269 -8
2965 4306 -5
2965 4464 3
2965 4510 1
2965 4521 -3
2965 4530 -4
2965 4784 -1
2965 4831 6
2966 2967 4
2966 2976 2
2966 2986 1
2966 3359 -3
2966 3398 7
2966 3567 1
2966 3733 2
2966 3792 10
2966 4155 10
2966 4346 3
2966 4640 7
2967 2968 10
2967 3045 -1
2967 3194 9
2967 3197 -2
2967 3415 -2
2967 3483 9
2967 3868 1
2967 3913 1
2967 3959 7
2967 4050 4
2967 4932 1
2968 2969 -6
2968 3147 -6
2968 3199 6
2968 3268 5
2968 3892 -3
2968 4360 -8
2968 4368 1
2968 4566 -9
2968 4792 -10
2968 4882 -4
2968 4969 -7
2969 2970 -5
2969 3272 -10
2969 3376 -1
2969 3504 -8
2969 3945 8
2969 4016 -1
2969 4129 6
2969 4231 -4
2969 4708 -9
2969 4856 5
2969 4961 -10
2970 2971 8
2970 3039 -7
2970 3193 -4
2970 3782 -3
2970 3814 8
2970 4077 -7
2970 4165 -1
2970 4361 -7
2970 4665 1
2970 4759 -3
2970 4812 -8
2971 2972 10
2971 3247 -4
2971 3478 -5
2971 3587 -5
2971 3824 -4
2971 4154 3
2971 4304 -5
2971 4549 2
2971 4560 10
2971 4743 3
2971 4800 -6
2972 2973 -5
2972 3084 -4
2972 3162 4
2972 3510 -7
2972 3530 6
2972 3577 1
2972 3881 1
2972 4139 -1
2972 4363 -5
2972 4448 -8
2972 4795 10
2973 2974 -6
2973 3181 1
2973 3189 2
2973 3443 -7
2973 3726 -3
2973 4038 7
2973 4363 -6
2973 4411 6
2973 4510 -9
2973 4594 -6
2973 4843 3
2974 2975 -6
2974 3228 2
2974 3272 3
2974 3439 9
2974 3564 9
2974 3629 8
2974 4045 -3
2974 4218 -3
2974 4286 9
2974 4431 4
2974 4961 8
2975 2976 10
2975 3075 -4
2975 3142 8
2975 3613 -3
2975 4501 -2
2975 4551 -2
2975 4746 7
2975 4755 9
2975 4857 5
2975 4910 -8
2975 4953 4
2976 2977 -9
2976 3067 5
2976 3193 -8
2976 3219 -6
2976 3233 -10
2976 3254 -2
2976 3846 7
2976 4082 6
2976 4319 3
2976 4337 6
2976 4468 -6
2977 2978 -1
2977 3358 -5
2977 3446 1
2977 3597 2
2977 4156 3
2977 4199 7
2977 4312 -9
2977 4389 4
2977 4562 1
2977 4753 -9
2977 4942 -5
2978 2979 2
2978 3090 -3
2978 3333 1
2978 3532 6
2978 3752 2
2978 4338 -4
2978 4357 -10
2978 4646 -7
2978 4954 7
2978 4962 -5
2978 4975 5
2979 2980 -2
2979 3053 7
2979 3659 7
2979 3806 6
2979 3809 9
2979 3900 -7
2979 4089 8
2979 4201 -8
2979 4436 -8
2979 4583 -8
2979 4923 9
2980 2981 -10
2980 3174 -3
2980 3389 9
2980 3400 -8
2980 3703 -4
2980 3729 10
2980 3778 10
2980 3849 7
2980 3863 9
2980 4520 -10
2980 4956 -7
2981 2982 -9
2981 3159 -4
2981 3288 -4
2981 3344 -10
2981 4075 -4
2981 4240 -2
2981 4369 4
2981 4394 4
2981 4618 10
2981 4894 1
2981 4912 6
2982 2983 9
2982 3086 8
2982 3094 -1
2982 3383 -5
2982 3499 9
2982 3806 -5
2982 3921 6
2982 3936 -8
2982 4515 -10
2982 4552 -5
2982 4923 6
2983 2984 -2
2983 3180 10
2983 3230 -10
2983 3308 -8
2983 3353 3
2983 3469 1
2983 3554 5
2983 4038 -9
2983 4100 -1
2983 4256 -3
2983 4924 7
2984 2985 -4
2984 3144 10
2984 3263 -10
2984 3582 -10
2984 3783 -8
2984 3901 6
2984 4065 -6
2984 4150 -5
2984 4607 10
2984 4640 1
2984 4695 9
2985 2986 -8
2985 3030 5
2985 3166 -5
2985 3272 -1
2985 3759 1
2985 4123 1
2985 4183 -5
2985 4847 7
2985 4930 1
2985 4932 1
2985 4951 -6
2986 2987 1
2986 3113 5
2986 3143 10
2986 3253 -9
2986 3309 3
2986 4300 10
2986 4477 1
2986 4520 -10
2986 4598 10
2986 4710 -10
2986 4773 9
2987 2988 1
2987 3031 8
2987 3088 8
2987 3138 7
2987 3190 5
2987 3339 -9
2987 3934 -7
2987 4048 9
2987 4611 1
2987 4662 -1
2987 4845 10
2988 2989 5
2988 3638 7
2988 3781 6
2988 4027 7
2988 4090 4
2988 4428 6
2988 4482 -9
2988 4609 -3
2988 4639 -5
2988 4696 -1
2988 4828 -7
2989 2990 -4
2989 3193 9
2989 3233 -10
2989 3862 1
2989 4019 6
2989 4332 1
2989 4357 2
2989 4458 -7
2989 4491 -2
2989 4643 8
2989 4760 1
2990 2991 10
2990 3143 1
2990 3173 3
2990 3394 -9
2990 3666 1
2990 3735 3
2990 3799 3
2990 3975 3
2990 4003 5
2990 4139 -5
2990 4520 -2
2991 2992 -3
2991 3042 6
2991 3212 -6
2991 3721 -10
2991 4066 -6
2991 4101 1
2991 4176 8
2991 4436 -8
2991 4470 -9
2991 4554 8
2991 4897 -9
2992 2993 -7
2992 3352 -4
2992 3477 1
2992 3611 8
2992 3762 2
2992 3863 -2
2992 3992 -3
2992 4127 1
2992 4255 5
2992 4516 -7
2992 4563 2
2993 2994 -8
2993 3067 6
2993 3091 -3
2993 3200 5
2993 3232 1
2993 3813 1
2993 4119 3
2993 4363 -3
2993 4388 8
2993 4560 8
2993 4950 -9
2994 2995 -7
2994 3103 8
2994 3136 -7
2994 3513 -2
2994 3805 7
2994 4050 -10
2994 4183 1
2994 4186 9
2994 4720 4
2994 4769 6
2994 4943 1
2995 2996 10
2995 3066 4
2995 3566 -4
2995 3652 -6
2995 3924 8
2995 4215 1
2995 4251 -3
2995 4270 -9
2995 4462 -4
2995 4479 2
2995 4957 8
2996 2997 -8
2996 3235 -2
2996 3386 -9
2996 3426 2
2996 3578 -10
2996 3622 -9
2996 3676 -10
2996 3741 3
2996 4165 -3
2996 4573 -5
2996 4651 -9
2997 2998 8
2997 3032 -7
2997 3465 1
2997 3550 -5
2997 3877 3
2997 4014 -9
2997 4231 -8
2997 4265 1
2997 4365 -9
2997 4457 1
2997 4992 -6
2998 2999 10
2998 3000 -9
2998 3085 10
2998 3370 4
2998 3807 -1
2998 3895 7
2998 4622 5
2998 4670 1
2998 4829 3
2998 4884 -7
2998 4904 -6
2999 3000 6
2999 3151 -7
2999 3335 4
2999 3777 10
2999 3873 -8
2999 4419 3
2999 4421 9
2999 4576 -5
2999 4643 4
2999 4787 3
3000 3001 7
3000 3836 1
3000 4197 1
3000 4527 -2
3000 4572 -4
3000 4642 9
3000 4643 -1
3000 4689 4
3000 4809 3
3000 4885 -3
3001 3002 2
3001 3026 10
3001 3206 10
3001 3341 6
3001 3424 9
3001 3552 9
3001 3731 7
3001 4285 1
3001 4851 10
3001 4865 -1
3002 3003 9
3002 3148 2
3002 3292 -3
3002 3419 -1
3002 3634 7
3002 3792 -4
3002 4045 6
3002 4309 -8
3002 4523 -3
3002 4675 -10
3003 3004 -6
3003 3102 -3
3003 3586 6
3003 3714 -2
3003 4322 7
3003 4411 -4
3003 4487 -8
3003 4718 -6
3003 4743 9
3003 4906 4
3004 3005 -1
3004 3672 6
3004 4086 -7
3004 4390 -6
3004 4456 -7
3004 4486 1
3004 4517 -6
3004 4630 8
3004 4631 7
3004 4870 7
3005 3006 10
3005 3251 -7
3005 3493 10
3005 3540 -7
3005 3720 3
3005 3904 -10
3005 4073 1
3005 4225 10
3005 4325 -10
3005 4806 -7
3006 3007 -1
3006 3213 -9
3006 3458 7
3006 3462 -3
3006 3464 1
3006 3592 -1
3006 3922 3
3006 4124 4
3006 4440 2
3006 4998 -6
3007 3008 1
3007 3143 -3
3007 3367 -3
3007 3784 9
3007 3871 -9
3007 4347 6
3007 4373 -6
3007 4396 -7
3007 4561 7
3007 4743 2
3008 3009 1
3008 3333 -7
3008 3362 2
3008 3554 8
3008 3671 -1
3008 3834 9
3008 4436 -9
3008 4539 4
3008 4667 7
3008 4956 -8
3009 3010 2
3009 3668 3
3009 3882 2
3009 3911 -8
3009 3965 -10
3009 4404 3
3009 4609 -2
3009 4665 -8
3009 4926 -8
3009 4968 6
3010 3011 -7
3010 3127 -3
3010 3234 4
3010 3421 2
3010 4037 3
3010 4259 -3
3010 4332 6
3010 4348 7
3010 4350 3
3010 4851 1
3011 3012 -3
3011 3094 -7
3011 3189 -2
3011 3602 -7
3011 3738 -4
3011 3892 1
3011 4288 -9
3011 4300 -3
3011 4612 3
3011 4976 10
3012 3013 -9
3012 3410 -7
3012 3535 -10
3012 3598 -1
3012 3732 -4
3012 3939 -4
3012 3940 5
3012 4489 9
3012 4534 9
3012 4682 8
3013 3014 4
3013 3273 -5
3013 3548 -8
3013 3619 -6
3013 3647 -10
3013 3678 3
3013 4440 -8
3013 4768 1
3013 4822 -4
3013 4980 5
3014 3015 -8
3014 3222 -10
3014 3277 -2
3014 3364 -4
3014 3429 -6
3014 3863 -10
3014 4384 7
3014 4598 8
3014 4680 -2
3014 4967 9
3015 3016 9
3015 3569 8
3015 3821 2
3015 4190 1
3015 4324 -9
3015 4486 5
3015 4699 -2
3015 4852 -1
3015 4951 1
3015 4957 -2
3016 3017 -8
3016 3218 -2
3016 3231 8
3016 3435 8
3016 3953 6
3016 4007 -9
3016 4276 -4
3016 4439 7
3016 4580 2
3016 4796 -8
3017 3018 -10
3017 3075 -7
3017 3226 -1
3017 3366 -5
3017 3394 9
3017 3426 7
3017 4108 -2
3017 4563 -7
3017 4667 -4
3017 4740 -10
3018 3019 9
3018 3135 9
3018 3520 -4
3018 3860 5
3018 4001 5
3018 4013 8
3018 4125 3
3018 4613 6
3018 4671 -2
3018 4871 2
3019 3020 -5
3019 3119 -9
3019 3161 -2
3019 3272 -9
3019 3394 3
3019 3790 -8
3019 4320 -4
3019 4678 4
3019 4973 4
3019 4993 -3
3020 3021 -9
3020 3235 -10
3020 3709 -3
3020 3829 -8
3020 3855 10
3020 3889 7
3020 3907 4
3020 4039 5
3020 4206 10
3020 4836 3
3021 3022 8
3021 3397 -10
3021 3680 6
3021 4133 -5
3021 4181 -6
3021 4330 9
3021 4541 5
3021 4663 -8
3021 4931 -10
3021 4944 -6
3022 3023 1
3022 3488 7
3022 3557 8
3022 3797 9
3022 4132 8
3022 4322 2
3022 4585 -7
3022 4743 10
3022 4745 -6
3022 4765 -6
3023 3024 5
3023 3144 9
3023 3359 9
3023 3632 -6
3023 3942 5
3023 4130 3
3023 4251 1
3023 4609 -4
3023 4619 10
3023 4947 4
3024 3025 -4
3024 3123 4
3024 3250 -10
3024 3839 6
3024 4151 -4
3024 4177 -4
3024 4249 -2
3024 4421 -9
3024 4989 -3
3024 4995 2
3025 3026 -6
3025 3242 -9
3025 3779 4
3025 4066 7
3025 4267 8
3025 4644 -6
3025 4695 -10
3025 4742 -10
3025 4747 5
3025 4872 -8
3026 3027 -2
3026 3066 -8
3026 3096 4
3026 3494 10
3026 3520 1
3026 3601 -1
3026 3766 -5
3026 3996 9
3026 4800 -9
3026 4819 1
3027 3028 -2
3027 3359 8
3027 3380 -6
3027 3863 -9
3027 4020 8
3027 4081 -6
3027 4313 9
3027 4368 -2
3027 4486 5
3027 4642 6
3028 3029 1
3028 3075 -10
3028 3129 9
3028 3275 1
3028 3802 -4
3028 4180 6
3028 4258 -4
3028 4413 -2
3028 4694 8
3028 4779 -4
3029 3030 6
3029 3046 8
3029 3070 -1
3029 3118 1
3029 3130 -2
3029 3388 -2
3029 3853 -3
3029 4052 7
3029 4404 -1
3029 4733 -4
3030 3031 10
3030 3155 -4
3030 3194 -5
3030 3368 -9
3030 3447 8
3030 3927 2
3030 4436 6
3030 4596 -8
3030 4754 -3
3030 4905 -4
3031 3032 4
3031 3268 1
3031 3329 -3
3031 3820 -9
3031 3994 7
3031 4382 -7
3031 4451 -5
3031 4582 9
3031 4644 5
3031 4888 -2
3032 3033 -4
3032 3259 9
3032 3779 -6
3032 3906 -5
3032 4309 -5
3032 4385 -8
3032 4438 -4
3032 4499 3
3032 4572 2
3032 4679 3
3033 3034 1
3033 3355 10
3033 3469 5
3033 3527 1
3033 4237 1
3033 4372 1
3033 4577 10
3033 4666 2
3033 4667 1
3033 4938 -2
3034 3035 -6
3034 3234 -4
3034 3487 -4
3034 3710 -10
3034 4344 -7
3034 4346 4
3034 4443 -9
3034 4522 -5
3034 4681 2
3034 4847 -4
3035 3036 4
3035 3083 -9
3035 3614 5
3035 3688 4
3035 3970 1
3035 4586 -4
3035 4777 10
3035 4814 10
3035 4818 1
3035 4859 1
3036 3037 6
3036 3421 4
3036 3879 -7
3036 4039 -1
3036 4043 -10
3036 4103 -10
3036 4573 -4
3036 4639 9
3036 4818 7
3036 4949 -10
3037 3038 -7
3037 3045 10
3037 3181 -8
3037 3579 6
3037 3720 4
3037 3820 1
3037 3979 -5
3037 4064 -7
3037 4141 5
3037 4536 6
3038 3039 -5
3038 3316 2
3038 3649 8
3038 3691 -7
3038 3830 8
3038 3847 6
3038 3868 4
3038 3871 -5
3038 4691 8
3038 4850 -1
3039 3040 8
3039 3051 -6
3039 3239 -3
3039 3280 -3
3039 3697 -10
3039 4054 1
3039 4209 1
3039 4265 10
3039 4731 7
3039 4932 -4
3040 3041 -2
3040 3521 3
3040 3894 4
3040 4001 8
3040 4301 -3
3040 4480 7
3040 4657 1
3040 4734 4
3040 4737 10
3040 4797 10
3041 3042 -3
3041 3316 -9
3041 3654 1
3041 3735 2
3041 3985 8
3041 4040 8
3041 4697 -10
3041 4760 -7
3041 4841 -5
3041 4858 -1
3042 3043 -7
3042 3167 -4
3042 3321 -6
3042 3405 8
3042 3556 2
3042 4124 -6
3042 4139 -9
3042 4601 10
3042 4619 9
3042 4861 -6
3043 3044 7
3043 3319 7
3043 3843 -7
3043 3940 8
3043 4028 1
3043 4074 3
3043 4111 -3
3043 4225 -7
3043 4588 -4
3043 4774 -9
3044 3045 -7
3044 3060 8
3044 3074 7
3044 3413 1
3044 3492 1
3044 4099 6
3044 4437 -8
3044 4813 -8
3044 4863 8
3044 4992 3
3045 3046 -5
3045 3315 5
3045 3396 -4
3045 3544 5
3045 3588 -1
3045 3779 -6
3045 3885 4
3045 3919 10
3045 4269 -7
3045 4623 6
3046 3047 -6
3046 3065 -10
3046 3886 -7
3046 3902 -10
3046 4213 3
3046 4236 9
3046 4538 -5
3046 4599 -9
3046 4687 6
3046 4818 -3
3047 3048 -6
3047 3277 9
3047 3280 -7
3047 3447 6
3047 3814 5
3047 3841 -2
3047 4026 -4
3047 4491 -6
3047 4519 -7
3047 4995 -10
3048 3049 3
3048 3530 -7
3048 3699 10
3048 3742 6
3048 3959 1
3048 3986 2
3048 4357 -4
3048 4471 2
3048 4581 -8
3048 4934 -1
3049 3050 2
3049 3152 1
3049 3207 -6
3049 3518 7
3049 3753 -9
3049 3810 2
3049 4102 -5
3049 4390 4
3049 4512 -3
3049 4788 2
3050 3051 10
3050 3521 8
3050 3602 7
3050 3967 -4
3050 3976 3
3050 4234 -2
3050 4473 5
3050 4675 4
3050 4728 1
3050 4832 -6
3051 3052 1
3051 3115 -3
3051 3567 2
3051 3591 6
3051 3645 3
3051 3937 -8
3051 3951 -10
3051 4016 8
3051 4385 -7
3051 4488 8
3052 3053 -7
3052 3244 -9
3052 3643 4
3052 3829 1
3052 3853 -1
3052 3908 -2
3052 4195 -2
3052 4227 10
3052 4236 -10
3052 4408 5
3053 3054 -1
3053 3304 -9
3053 3345 8
3053 3411 -3
3053 3428 3
3053 3777 1
3053 3908 7
3053 4146 -4
3053 4685 -4
3053 4909 10
3054 3055 -1
3054 3171 1
3054 3567 9
3054 3786 9
3054 3794 -2
3054 3908 6
3054 3987 -9
3054 4503 -5
3054 4674 9
3054 4791 4
3055 3056 4
3055 3259 1
3055 3546 4
3055 3982 -5
3055 4343 -10
3055 4459 -8
3055 4552 1
3055 4607 1
3055 4644 -5
3055 4870 -9
3056 3057 -4
3056 3131 -5
3056 3171 -3
3056 3341 -1
3056 3367 6
3056 3372 -9
3056 3463 10
3056 4050 -5
3056 4351 -3
3056 4800 2
3057 3058 -10
3057 3132 -3
3057 3482 -7
3057 3483 -10
3057 3611 -4
3057 3619 -6
3057 3731 1
3057 4327 -5
3057 4498 -4
3057 4868 8
3058 3059 -9
3058 3138 8
3058 3444 -7
3058 3667 3
3058 3834 -1
3058 3917 -6
3058 4311 -9
3058 4339 10
3058 4550 2
3058 4599 1
3059 3060 7
3059 3356 -10
3059 3589 -6
3059 3674 -1
3059 3886 10
3059 4051 -2
3059 4309 -8
3059 4377 10
3059 4586 -5
3059 4741 -6
3060 3061 -5
3060 3202 8
3060 3247 2
3060 3484 9
3060 3560 -8
3060 3577 3
3060 3785 2
3060 3791 10
3060 4666 8
3060 4734 -1
3061 3062 -7
3061 3376 -10
3061 3387 1
3061 3419 -4
3061 4216 3
3061 4271 1
3061 4324 1
3061 4526 -7
3061 4705 7
3061 4785 7
3062 3063 -10
3062 3331 1
3062 3638 -3
3062 3716 8
3062 3720 1
3062 3844 8
3062 4021 1
3062 4507 1
3062 4525 -9
3062 4839 -5
3063 3064 -8
3063 3265 4
3063 3299 -4
3063 3303 -5
3063 3519 -3
3063 4392 -5
3063 4753 -8
3063 4846 -10
3063 4868 10
3063 4957 -5
3064 3065 -7
3064 3284 -10
3064 3612 7
3064 3936 10
3064 3938 -3
3064 4027 -7
3064 4268 -1
3064 4535 -7
3064 4551 10
3064 4968 5
3065 3066 -6
3065 3728 1
3065 3801 -7
3065 4293 6
3065 4607 3
3065 4681 1
3065 4767 10
3065 4894 1
3065 4898 -1
3065 4949 1
3066 3067 -10
3066 3498 3
3066 3539 7
3066 3823 4
3066 3967 7
3066 4080 7
3066 4169 1
3066 4234 -7
3066 4295 10
3066 4660 -3
3067 3068 -2
3067 3203 6
3067 3224 -9
3067 3390 -4
3067 3594 3
3067 3645 -8
3067 3810 -2
3067 4159 2
3067 4305 9
3067 4888 -3
3068 3069 9
3068 3224 9
3068 3363 -2
3068 3616 10
3068 3877 -2
3068 3909 4
3068 3941 10
3068 4164 4
3068 4606 8
3068 4887 8
3069 3070 10
3069 3147 10
3069 3254 -6
3069 3549 4
3069 3639 -10
3069 4053 -10
3069 4229 -2
3069 4617 9
3069 4697 5
3069 4919 6
3070 3071 -10
3070 3210 4
3070 3606 -4
3070 3610 -6
3070 3886 -8
3070 3897 2
3070 3959 5
3070 4014 3
3070 4154 -6
3070 4808 7
3071 3072 -5
3071 3500 1
3071 3526 -2
3071 3604 -5
3071 3706 -9
3071 4023 1
3071 4177 9
3071 4186 1
3071 4344 -8
3071 4844 -8
3072 3073 7
3072 3202 6
3072 3386 -10
3072 3998 10
3072 4010 -1
3072 4171 5
3072 4242 -1
3072 4268 7
3072 4724 -4
3072 4949 3
3073 3074 3
3073 3091 -8
3073 3586 -4
3073 3661 6
3073 3856 7
3073 4353 -9
3073 4496 2
3073 4555 -7
3073 4643 3
3073 4808 6
3074 3075 2
3074 3431 2
3074 3657 -10
3074 4088 3
3074 4386 1
3074 4594 -6
3074 4644 4
3074 4898 7
3074 4939 -3
3074 4952 6
3075 3076 2
3075 3122 -1
3075 3174 9
3075 3189 1
3075 3239 8
3075 3275 -8
3075 3675 1
3075 3808 1
3075 3967 -8
3075 4522 10
